"","Pop_1","Pop_2","Pop_3"
"loc3848",NA,NA,-0.0588
"loc3849",NA,NA,-0.0588
"loc3850",0,NA,0
"loc3851",NA,-0.0909,NA
"loc3852",NA,-0.0909,-0.2
"loc3853",0,0.3684,-0.125
"loc3854",-0.0769,NA,NA
"loc3855",-0.5556,0.3684,-0.2
"loc3856",-0.4483,0.3684,0.25
"loc3857",NA,0,-0.0588
"loc3858",-0.2727,1,-0.8
"loc3859",0,NA,-0.125
"loc3860",0.1923,0.1429,-0.3846
"loc3861",0,NA,0
"loc3862",-0.75,-0.7143,-1
"loc3863",NA,-0.0909,0
"loc3864",0,NA,0
"loc3865",0,NA,-0.0588
"loc3866",-0.0769,0,0
"loc3867",0,0,0
"loc3868",0,-0.0909,-0.0588
"loc3869",NA,NA,1
"loc3870",NA,1,0.64
"loc3871",1,1,NA
"loc3872",NA,NA,1
"loc3873",NA,NA,1
"loc3874",NA,0,1
"loc3875",1,1,1
"loc3876",NA,NA,0.64
"loc3877",NA,NA,1
"loc3878",NA,1,0.64
"loc3879",NA,1,NA
"loc3880",NA,NA,1
"loc3881",NA,NA,1
"loc3882",NA,1,0.64
"loc3883",1,NA,NA
"loc3884",NA,NA,1
"loc3885",1,1,0.8163
"loc3886",NA,0,-0.2
"loc3887",NA,-0.0909,-0.0588
"loc3888",0,0,0
"loc3889",0.3,0,0.1
"loc3890",NA,NA,-0.0588
"loc3891",0,0,0.25
"loc3892",-0.2727,0.2174,0.4375
"loc3893",NA,NA,-0.0588
"loc3894",-0.0769,0.1429,-0.2
"loc3895",-0.0769,NA,0
"loc3896",-0.1667,0.3684,0.25
"loc3897",0,0,NA
"loc3898",NA,0,-0.0588
"loc3899",0,-0.2,0
"loc3900",-0.2727,-0.2,-0.125
"loc3901",-0.1667,0,-0.2857
"loc3902",0.5484,0.4783,0.3864
"loc3903",-0.0769,0,0
"loc3904",0,0.1429,0.1
"loc3905",NA,NA,-0.0588
"loc3906",NA,NA,-0.0588
"loc3907",-0.2727,-0.0909,-0.5
"loc3908",-0.1667,NA,0.4194
"loc3909",NA,NA,-0.0588
"loc3910",0,0,-0.0588
"loc3911",-0.2727,-0.0909,-0.2
"loc3912",0,0.2174,0.2174
"loc3913",NA,-0.0909,-0.0588
"loc3914",0.5172,0.1429,0.0426
"loc3915",-0.0769,0.3684,-0.125
"loc3916",0.3,-0.0909,-0.2
"loc3917",-0.0769,-0.2,-0.2
"loc3918",0.7407,-0.0909,0.4375
"loc3919",NA,1,0.64
"loc3920",NA,1,0.64
"loc3921",NA,1,NA
"loc3922",1,NA,NA
"loc3923",1,0,NA
"loc3924",NA,1,NA
"loc3925",NA,NA,1
"loc3926",NA,NA,1
"loc3927",NA,NA,1
"loc3928",NA,NA,0.64
"loc3929",1,0,1
"loc3930",NA,1,NA
"loc3931",NA,1,0.64
"loc3932",1,1,NA
"loc3933",0,-0.0909,-0.125
"loc3934",NA,-0.0909,0
"loc3935",0,NA,-0.0588
"loc3936",-0.0769,0,NA
"loc3937",-0.0769,0,0
"loc3938",0.3,0.1429,0.1
"loc3939",0,0,-0.0588
"loc3940",0.6316,-0.0909,0.25
"loc3941",0,NA,0
"loc3942",0,-0.0909,NA
"loc3943",1,-0.0909,-0.0588
"loc3944",0,-0.2,0.25
"loc3945",-0.2727,0,-0.125
"loc3946",0,NA,-0.0588
"loc3947",0,NA,-0.0588
"loc3948",0,NA,-0.0588
"loc3949",0,NA,-0.0588
"loc3950",0,NA,-0.0588
"loc3951",NA,NA,-0.0588
"loc3952",NA,NA,-0.0588
"loc3953",NA,NA,-0.0588
"loc3954",NA,NA,-0.0588
"loc3955",NA,NA,-0.0588
"loc3956",NA,NA,-0.0588
"loc3957",NA,NA,-0.0588
"loc3958",-0.1667,NA,0.7568
"loc3959",NA,0,0
"loc3960",0,-0.2,0
"loc3961",NA,-0.0909,NA
"loc3962",-0.2727,-0.2,0.1
"loc3963",NA,NA,1
"loc3964",1,1,1
"loc3965",NA,0,1
"loc3966",NA,1,0.64
"loc3967",1,NA,1
"loc3968",NA,1,NA
"loc3969",NA,NA,1
"loc3970",NA,1,NA
"loc3971",1,0.625,1
"loc3972",-0.1667,-0.5,-0.2857
"loc3973",-0.0769,NA,NA
"loc3974",NA,0,0
"loc3975",-0.0769,NA,0.64
"loc3976",0,NA,0
"loc3977",-0.4,-0.0909,0.1
"loc3978",1,NA,NA
"loc3979",NA,1,NA
"loc3980",1,NA,0.64
"loc3981",-0.1667,NA,-0.0588
"loc3982",NA,NA,0.64
"loc3983",NA,0,0
"loc3984",0,-0.0909,-0.2
"loc3985",-0.4,0.7273,0
"loc3986",-0.1667,-0.3333,0.25
"loc3987",0,-0.2,-0.0588
"loc3988",NA,NA,-0.0588
"loc3989",-0.4,-0.3333,-0.3696
"loc3990",NA,NA,1
"loc3991",NA,1,NA
"loc3992",NA,NA,1
"loc3993",NA,NA,1
"loc3994",0,NA,-0.0588
"loc3995",NA,NA,-0.0588
"loc3996",NA,-0.0909,0
"loc3997",NA,0.625,-0.0588
"loc3998",NA,0.625,-0.0588
"loc3999",NA,0.3684,-0.0588
"loc4000",NA,0.625,0
"loc4001",NA,-0.0909,NA
"loc4002",NA,-0.2,-0.2
"loc4003",NA,0,-0.125
"loc4004",-0.2727,0.75,-0.5
"loc4005",0.5172,0.4783,-0.0465
"loc4006",NA,0,-0.0588
"loc4007",NA,0,-0.0588
"loc4008",NA,0,-0.0588
"loc4009",-0.2727,0,-0.3846
"loc4010",NA,NA,-0.0588
"loc4011",0,0,0
"loc4012",0,NA,-0.125
"loc4013",0,NA,NA
"loc4014",NA,0,0
"loc4015",0.6316,NA,NA
"loc4016",NA,-0.0909,0
"loc4017",0.5172,0.2174,0.1
"loc4018",-0.0769,NA,NA
"loc4019",-0.2727,NA,NA
"loc4020",-0.2727,NA,NA
"loc4021",-0.0769,0.1429,-0.125
"loc4022",NA,-0.0909,-0.125
"loc4023",-0.0769,NA,0
"loc4024",-0.0769,NA,0.64
"loc4025",-0.0769,NA,NA
"loc4026",0,0.625,-0.2
"loc4027",NA,0.3684,0
"loc4028",NA,-0.0909,0
"loc4029",NA,-0.2,NA
"loc4030",-0.1667,-0.0909,-0.0588
"loc4031",NA,NA,-0.125
"loc4032",-0.4,0,NA
"loc4033",-0.0769,NA,-0.2
"loc4034",0,NA,-0.125
"loc4035",0,NA,0
"loc4036",-0.1667,-0.0909,0
"loc4037",NA,NA,-0.125
"loc4038",-0.2727,-0.3636,0.7568
"loc4039",-0.2727,-0.3636,0.7568
"loc4040",-0.1667,-0.3636,0.7568
"loc4041",NA,-0.0909,1
"loc4042",-0.2727,0.3684,0
"loc4043",0,-0.0909,0.25
"loc4044",-0.0769,NA,0
"loc4045",NA,-0.0909,NA
"loc4046",-0.0769,NA,NA
"loc4047",NA,-0.0909,0.561
"loc4048",-0.0769,-0.3333,0.7568
"loc4049",-0.0769,-0.0909,0.25
"loc4050",NA,NA,-0.0588
"loc4051",0,0,NA
"loc4052",0,NA,0
"loc4053",0,NA,0
"loc4054",-0.1667,NA,0
"loc4055",NA,0.625,NA
"loc4056",-0.1667,0.75,-0.125
"loc4057",NA,-0.0909,NA
"loc4058",-0.1667,-0.0909,0.25
"loc4059",NA,0,0.1
"loc4060",NA,NA,-0.0588
"loc4061",0,1,0.8
"loc4062",NA,NA,1
"loc4063",0.3913,NA,NA
"loc4064",NA,NA,-0.0588
"loc4065",0,-0.3333,0.0426
"loc4066",NA,-0.0909,NA
"loc4067",-0.0769,NA,NA
"loc4068",-0.0769,-0.0909,-0.0588
"loc4069",0.3913,NA,NA
"loc4070",NA,0,-0.2
"loc4071",-0.0769,-0.2,-0.0588
"loc4072",-0.0769,-0.2,-0.0588
"loc4073",-0.0769,0,-0.125
"loc4074",0,0,-0.125
"loc4075",0,NA,0
"loc4076",0,NA,0
"loc4077",-0.0769,-0.0909,0.64
"loc4078",NA,-0.5,0.1
"loc4079",NA,NA,-0.0465
"loc4080",0.5172,-0.5,0
"loc4081",NA,-0.0909,NA
"loc4082",0,-0.0909,-0.2
"loc4083",NA,NA,1
"loc4084",NA,-0.2,-0.0588
"loc4085",NA,-0.2,-0.0588
"loc4086",NA,-0.0909,-0.0588
"loc4087",NA,0,0.64
"loc4088",NA,0,0.64
"loc4089",0.3913,0.3684,0.1
"loc4090",-0.2069,1,0.617
"loc4091",0.3913,0.3684,0.2174
"loc4092",-0.0769,0.3684,-0.0465
"loc4093",-0.0769,-0.2,-0.0588
"loc4094",0.0667,0.4783,0.4375
"loc4095",-0.1667,NA,NA
"loc4096",NA,NA,-0.125
"loc4097",0.6316,-0.2,-0.2
"loc4098",-0.0769,1,-0.125
"loc4099",0,-0.0909,0
"loc4100",NA,NA,-0.0588
"loc4101",NA,NA,-0.2857
"loc4102",NA,-0.3333,-0.2857
"loc4103",-0.2727,NA,-0.5
"loc4104",-0.0769,NA,NA
"loc4105",1,1,-0.2
"loc4106",0,-0.3636,-0.0465
"loc4107",NA,-0.0909,-0.0588
"loc4108",NA,-0.0909,-0.125
"loc4109",NA,-0.2,0
"loc4110",NA,-0.0909,NA
"loc4111",NA,NA,-0.125
"loc4112",-0.4,1,-0.2
"loc4113",NA,0,0
"loc4114",0,0,0
"loc4115",0,NA,-0.0588
"loc4116",0,NA,-0.0588
"loc4117",-0.0769,NA,NA
"loc4118",-0.1667,0.625,0.2174
"loc4119",-0.0769,NA,0.1
"loc4120",0,-0.0909,-0.0588
"loc4121",-0.0769,NA,0
"loc4122",1,NA,0
"loc4123",0,NA,-0.2
"loc4124",NA,-0.0909,0.25
"loc4125",-0.4,1,-0.125
"loc4126",NA,NA,0.25
"loc4127",0.3913,NA,0
"loc4128",-0.5556,NA,-0.0588
"loc4129",NA,0,0
"loc4130",NA,0,0
"loc4131",0,0,NA
"loc4132",NA,0,-0.0588
"loc4133",0,NA,0.617
"loc4134",NA,NA,1
"loc4135",NA,NA,1
"loc4136",NA,NA,1
"loc4137",-0.4,0.2174,-0.0465
"loc4138",0.6316,NA,NA
"loc4139",0.5484,0.2174,-0.2857
"loc4140",0,-0.0909,NA
"loc4141",0.1923,0,-0.5
"loc4142",0.3913,0,-0.0588
"loc4143",-0.4,-0.2,-0.2
"loc4144",0,0,NA
"loc4145",-0.1667,0,-0.0588
"loc4146",NA,0,0
"loc4147",-0.2069,-0.3636,0.25
"loc4148",0,0.3684,0.0426
"loc4149",0,0,NA
"loc4150",0,0,0
"loc4151",NA,NA,-0.125
"loc4152",0,NA,0
"loc4153",NA,NA,-0.0588
"loc4154",-0.1667,0,NA
"loc4155",-0.0769,-0.2,0.4194
"loc4156",-0.0769,NA,NA
"loc4157",0,NA,0
"loc4158",NA,NA,1
"loc4159",-0.0769,NA,NA
"loc4160",NA,0,0
"loc4161",-0.0769,NA,NA
"loc4162",0.1923,0,0.7568
"loc4163",NA,0,0
"loc4164",NA,0,0
"loc4165",NA,0,0
"loc4166",NA,0,0
"loc4167",NA,0,-0.0588
"loc4168",-0.1667,-0.0909,0
"loc4169",-0.0769,0,-0.0588
"loc4170",0,0.625,0
"loc4171",-0.0769,NA,NA
"loc4172",0,0.625,0
"loc4173",-0.1667,NA,NA
"loc4174",0.3913,0,0.4194
"loc4175",-0.0769,-0.0909,-0.0588
"loc4176",NA,0,-0.125
"loc4177",NA,0,-0.0588
"loc4178",0,-0.0909,-0.0588
"loc4179",-0.0769,-0.2,-0.2
"loc4180",NA,0,-0.0588
"loc4181",0,NA,-0.2857
"loc4182",-0.0769,NA,NA
"loc4183",NA,0,0
"loc4184",-0.2727,0,0.64
"loc4185",-0.2727,0,0.64
"loc4186",-0.1667,0.3684,-0.5
"loc4187",-0.2727,NA,-0.0588
"loc4188",-0.2727,0.1429,-0.2857
"loc4189",-0.2727,0.1429,-0.2857
"loc4190",0.3,-0.0909,-0.3846
"loc4191",-0.2727,NA,-0.2857
"loc4192",-0.5556,NA,0.1
"loc4193",NA,-0.2,0
"loc4194",NA,-0.0909,NA
"loc4195",NA,-0.0909,NA
"loc4196",-0.75,0.3684,-0.0465
"loc4197",NA,-0.0909,0
"loc4198",NA,NA,-0.0588
"loc4199",NA,NA,-0.0588
"loc4200",NA,NA,-0.0588
"loc4201",NA,NA,-0.0588
"loc4202",-0.2069,0.75,-0.5
"loc4203",NA,0,-0.0588
"loc4204",NA,-0.2,-0.2
"loc4205",0,NA,0
"loc4206",NA,0,0
"loc4207",NA,0,0
"loc4208",NA,0,0
"loc4209",0.6316,-0.5,0.0426
"loc4210",NA,0,0
"loc4211",0.1923,-0.2,0.4375
"loc4212",NA,NA,1
